OTU	NSF22.NOVI.1M15	NSF22.NOVI.1M9	NSF22.NOVI.1M6	NSF22.NOVI.1M13	NSF22.NOVI.1M8	NSF14.NOVI.1M26	NSF6.NOVI.1M30	NSF14.NOVI.1M31	NSF14.NOVI.PM44	NSF6.NOVI.PM35	NSF22.NOVI.1M7	NSF6.NOVI.PM22	NSF14.NOVI.1M39	NSF22.NOVI.PM27	NSF22.NOVI.1M14	NSF6.NOVI.PM26	NSF22.NOVI.1M31	NSF22.NOVI.1M10	NSF22.NOVI.1M12	NSF22.NOVI.1M11	NSF22.NOVI.6M4	NSF6.NOVI.7M2	NSF14.NOVI.7M3
363dfdce5b189ae5c99acf4962002b95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
363e4bca1f9d15b626c22c6cf649f6f8	0	0	0	0	0	0	17.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36577fb214f8b89f951a6bdc81f5a1cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366556d58216c1b26d117c828f919545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3692c72bf33d14ee4d3caff8b82a7b6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36b8ffded3128766cb5b952c18b3e40d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36d2a3cd9dfcec4e6012a1f12b8716c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.360157016683
36db85d0c8123b23c953edca9f8a463c	0	0	0	0	0	0	0	0	16.4446494464945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3725f0a3a225b2125f8d9f4a5dc56e5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3748db8df84545b57059ce156982c724	0	0	0	0	0	0	0	0	3.9294532627866	0	0	0	0	0	1.22398589065256	0	0	0	0	0	0	0	0
3760eb6cefca39f470a53177ec5b075e	0	0	0	0	0	0	0	0	16.7952261306533	0	0	0	0	0	0	0	0	0	0	0	0	0	0
376624b2d7a37d97ef89367c769c3630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37a3183db60278f6c7c60896473faceb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37adb8350863f0c2d9f93930cfad049b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37c1450663a2a500de0b169ae2205c19	0	1534.69	580.16	102.6	517.93	0	0	0	0	0	211	0	0	0	0	131.14	0	0	944.2	0	0	0	0
37cf8620867a26954b4253998ec98fd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37e3206cf84aa4c4bd84630af218466c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37f1b2ccb7fd99488a131b9b629efa93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37f3cb65935168d33778f67025c27184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3827dbc3be7c5d7714f2234f54883fca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3845fe744bb3774ae5010cc4bc9d61db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990.022222222222	0
386151f4ea14329a6086fea79dfb8c4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3879d4bf059c58b56b373521bf4368d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3879d6db744bd48ab816601030b33587	0	0	0	0	0	0	0	0	0	0	0	0	0	3783.8825	0	0	0	0	0	0	0	0	0
388574b7fddd9af81534c9ee44f0814f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388ca80b24243b3e41eb417346d2b0a9	0	0	0	0	0	0	17.3470149253731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38b9a6996233b9f78386caca5beef634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391c1f4fb66c294db7f2f064a9146359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
396f30095c0a238eadfd183de45c6e0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3975c0edaf2f868cd0d5bbe52261f4e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51428571428571
397b50c44723cd3c59b5e26ba5aac4b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399919cff4f64d2bad15072f12049588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a0403bef4f4bed4f3cf3b5942aed5d4	0	0	0	0	0	0	4.68548387096774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a1275bd4e7d18e8a1d365b08e9393c8	0	0	0	0	0	0	0	0	9.55	0	0	0	0	0	0	0	0	0	0	0	9.70571428571428	0	1.51428571428571
3a612082de2064399098170ce159add7	1517.25	767.34	0	68.4	894.6	0	0	0	155.98	98.95	0	74.84	0	0	55.49	163.92	141.02	630.34	0	3325.38	271.76	0	0
3a89455a20383dfacc9fe1bfac1fca9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3aa49926b38b04eeec5c6b9f56297a5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106749.13	0	0	0	0	0	0
3aa7672a6f3ddc8837a8d8e7183d7195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b01da981416922c2e81d07e4c004dc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b182a9b3152ff5b46aaa850870a228a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b554ebd044ccf89ad67d91e3025c95c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406.770642201835	0	0	0
3b5c8eee3b52d378ee18d9089c3e6a9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b63a3ae03b79e90e95673931af3d983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b8347040e4b681a036839a75e1c0d24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3bfe7b54d1443d1597c7cc2a4042ad35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c6412471c7032526d5b90565e1aca89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c6ba8c6ad2a78329ee6e5f573488bd6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c7969745da55397b1411f9148060cbf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3cb8caad2a96da1ecd6a0c9557ce4701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.62333333333333	0	15.67	0	0	0	0	0	0
3d2d3c1d8415fb68f264c9811109137d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d44c7e39e9e7627bd4bfe323d5eddd0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d9e04e655b7a791dfe11cf757f335a8	0	21196.9188118812	3871.59405940594	0	4475.32277227723	0	1295.6198019802	0	0	39.1881188118812	0	0	0	0	0	0	0	0	0	120021.097029703	0	0	0
3dba7e804f58d367719cb790597363eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12
3e0ad404dad7d38874a0ced0977afc4c	0	0	0	0	0	0	0	0	22.28	0	0	0	0	0	0	0	0	8.75	0	0	0	0	0
3e25658ececdb6c238cc37cfd894e96d	0	0	0	0	0	614.439153439153	0	6243.0582010582	0	4.36331569664903	0	0	0	0	0	0	0	0	0	0	402.072310405644	0	9.34920634920635
3e66b537c75688a8710d09c62e2283f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e8211339e269284c6a2448c5808e0a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e9e5ac7ebd6590ab51805a2ee12230e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ecccc11b46319544f36e8cb3508b4c3	0	0	0	24.5161290322581	0	0	0	14.2867383512545	0	0	0	0	41.7598566308244	0	0	0	0	0	0	0	0	0	0
3ed132e6b27f7fc878d38ee5cc948ee4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3eea1f55308bfb2a0862302d6096fd31	0	0	400.714714714715	0	0	0	0	0	0	0	0	0	0	0	37.4894894894895	0	1482.15015015015	84.1291291291291	75.6126126126126	0	0	0	0
3f8935cb23e8f8e8548ef46b1a6b4393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fbdc917bde08ab317d2e4415d997392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400f7c4e0e352e61a3b4df1e63418301	0	0	0	0	0	0	0	19.2584541062802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4023d5dda89c0eae68cfc27e60bf58ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4056253494ea550ca54701696c98e942	0	0	0	0	0	0	40.2722772277228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4061f9edc95d59f0b3e7def5350a449c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4065ba0fa51883df42a6d236b70ee4de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40b77f3f2743fd057412b8f7e8dae44b	0	0	0	16.4819277108434	0	387.455421686747	0	0	0	0	0	0	0	0	242.334939759036	0	328.469879518072	25.3156626506024	303.356626506024	0	0	0	0
4103f73d3017087886857f2c38f6038d	0	0	29.3746835443038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4130cc406faddc5057b622815053f468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.704318936877	0	0	0	0	0	0	0
41bb9444876ff6653201c32dd946436c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41f26c4f0af3f73b3c6a51e1cf16f3d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41fe461cedf1a59074159666d706d58d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42008b987756fdf19750d242ee1571df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
421f16054f6ae4065b4796739639a51d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42652a940297f2334fa12d44ca86ee2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
427c3302e53430ab451ec0e823594f20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
427f36a62fd93f203313097262fe7a9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42b3224e4411d8e207375452f7121c19	0	0	0	0	0	0	0	0	16.0697115384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42ec3c5e8e8b7df3001148c92811bfea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
430b63fe45b5ab6964736912b8cef791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43b95014f0a2630b2b9b9bb394f4ad35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43cd8b1aca2fd91e0bf416637f698865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449cf4779d8bc8d991fdf5024b058a0e	0	0	0	0	0	0	3.87333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44a40c6ca66fb6affcc54cbac14bbfc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44f74c0560c06037055aea80939af467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4504a78e90442c59fe281359a06c2024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4515216c0f115f324f0aea3a705f526d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.428571428571	0
452cf839a8ea45d1d643ff55294cd661	0	0	0	45.6	0	0	0	0	29.71	0	0	0	0	0	39.3033333333333	98.3533333333333	78.3433333333333	0	0	0	0	0	0
45371ad960a7f4e853ed63b5ad7e5fc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4554e0fe9c1a4fb9e1ba1ad32ad0805a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35084745762712	0	0	0	0	0	0	0	0
455c3191046ab64147e5448eb2ef789b	0	0	0	0	0	0	0	0	11.8521276595745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4563015ffd33809c5dede49def67e966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
458477c8e5ca6e2ffa9c2947468505ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4588d13966803ef4b8086be7fab47b98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45e49300c44eee17a59d7eff4649bcce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45e9ed432fd077d7c5bb3a7e2b1a8fba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
460b40a5eb86506fc516f5f863f93ae6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4630f64a2fb658d6a7f200d0fa7d302b	0	0	0	0	0	0	0	0	35.6332622601279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4643254b1bec98fe10d8fd1d76291878	0	0	0	0	0	0	0	0	0	27.6940298507463	0	0	0	0	0	48.9328358208955	0	0	0	0	0	0	0
464eb7849206132932497ea65ab8b7de	15.9222373806276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7407912687585
46605a92c3dc30f667133591cd03eaa5	0	281.076923076923	0	25.0549450549451	0	0	0	0	0	0	0	0	0	110477.336996337	0	0	0	0	0	0	0	0	0
4675acbec5a9f3dfe86a480b397786f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
467ae818aaef032ca251a8bc17fb7f20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46863164a89eea48b0dad9ea87696000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
468d8a33d8e900a35ad5e01cdcd9eefe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46939c2c5dc9a9df9bb165340ce2a479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46a96441982fb026fc24110010fda82c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66907775768535
46d4b24b700ab5fbbf9e4d2abf5fa1ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46d68aa1b6928f50cc9c7e1a16e9d1d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46f17941a7458eb3f4921b2ef528ae84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47c86a64e844348ebdbe8c6704e12393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
480ae769346cb751ecf4860dc88aa9d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
481fd70ceb893944e1052284443bc412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4840c1053a57ebbf4fd19d82dc6f9825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4854bd8a5c472afbbbd1fbd4aebbc85f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4897e619282cad68b0e2f443a9ef1e5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48dc6670cb513e4aa25543d817373060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492495e6ae1a05cdd0c12892f420bc62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494d21bb6602614d94fd6f2ee01549a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495affe5e03fbab01286138422825790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.330383480826	0	0	0	0	0	20.330383480826
496d4542c6c25153f0853f0218b44da2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49b90d895cf369a883e0cd41c2f50e06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2655601659751	0	0
49e6de292b588a12096e3607e2f9a9c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a35975d88c2b1f5fbe3caf6368b1e35	0	0	0	0	0	0	61.4271428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a675824a20834a81389c9f1067a9be0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a7139f968cd45fe5b5032528d7909b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a86bc98c7b45e45d351828f740ac7ef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a935a0d80559ad4eaadab8b445f467d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4aaba5b03fa8e038a2e398d2bd2d44be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4acf1fbcf34da18a992142703f3f9a5a	0	0	0	0	0	0	0	0	0	3.80615384615385	0	23.0276923076923	0	113.587692307692	0	0	0	0	0	0	0	0	0
4ad25c0d804b0bc67e8108b562d5d99f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4af78d86ca2c7328aee1a0246474e72f	0	0	0	0	0	0	25.7741935483871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b0df4c889ef0631b1b28a0ce47e5e0d	2052.06593406593	140.538461538462	0	0	0	0	0	0	0	0	96.6117216117216	0	0	6085.04395604396	25.4065934065934	0	0	0	0	0	0	0	0
4b1317fdbef4eb1b55d083b116ee2a93	0	767.34	0	0	0	0	0	0	0	49.47	0	74.84	0	0	0	196.71	0	0	0	0	0	0	0
4b3714101198ba771598e90131e34865	0	0	0	0	0	0	11.5049504950495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b91a48341b5922892e2c5ae49482db1	0	0	0	0	0	0	0	0	28.9350649350649	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bc5e84fd8bb9ed590f4cbb2f9610e79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bd3d195ec0db456791b7cad750614a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.6744186046512	0	0	0	0	0	0	0
4be0ea3746ea3e22ae52e99f64f427a7	0	0	0	17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c4ac698e4eb7b5fab2db6cdab901423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c4b5d296f56144482e5b67ab70d3ef9	0	0	0	0	0	0	0	70.5545722713864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c5547e0dcacf5c9e5188b99a34dba55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c7c8c14c75d19b68bbfafd04db885dc	0	0	0	0	0	0	0	0	0	2.60970464135021	0	15.789029535865	0	0	0	103.748945147679	0	0	0	0	0	0	0
4c9dab18a1e7da2ad2c3cfd979afeed0	0	0	0	0	0	0	0	0	0	0	0	0	10406.5512820513	0	0	0	0	0	0	0	0	0	0
4d0281ecef1b45d73ae92d744b8cb46c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66452991452991
4d42b1193b2e99caeae84f0ead83c815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d6740c6ede3be43c9b16838853fa49d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d981bbb20fe810a473015c6f9987dd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dbbae329327603dc288b765cacdbed1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dc56079481ac72974668ed07c202944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611.07	0	0	0	0	0	0
4dcf209fa9f2ac7bef6aad1d30b340f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4de584236f50b18d793ec5f247b1364a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.3696581196581	0	0	0
4df295934e1c4fa883b226d8dde710b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dfb4b4cd005bb9baa33d5c4960d419f	0	0	0	0	0	0	15.6209677419355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e03c38de264c6d92c899f7ae546de17	1458.89	383.67	0	1094.41	94.17	0	0	0	0	0	0	0	0	0	55.485	295.065	376.045	30.64	62.945	0	15.1	0	0
4e56fc82ca285db3049458a085064ab2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e5c80f69c75bf707653f4b7d9fafd35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e5f891d49422e3a9a9d59683c59eb3d	0	0	0	0	0	0	0	0	0	0	0	0	0	1107.48	0	0	0	0	0	0	0	0	0
4e6d54d755f2f4815309b51179bb0532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f3b33920e9731d546112ca815445eb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f49d25c3ff81e98cb1c7c319a6dd8e0	106.422492401216	0	0	145.531914893617	0	0	0	0	20.3191489361702	3804.60486322188	0	2161.06990881459	0	0	42.1641337386018	2810.13373860182	0	10.644376899696	0	1819.35866261398	2092.57142857143	282.601823708207	3.22188449848024
4f76b01c48595dd507c69d1dfe7b23c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f9df4db4402eb45f73bc8791da6b097	0	0	0	0	0	0	0	0	12.6590909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fe1388cba31797b04d4e4524fd7d78c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5003929d4c44a3064181a73b3362dbad	315.435435435435	576.084084084084	52.2672672672673	0	0	0	0	0	0	18.5705705705706	665.318318318318	123.612612612613	0	0	0	0	0	0	0	0	0	0	0
501cc7c28e0c3c35a005efbb09132cbe	94.1209677419355	0	0	0	25.3145161290323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5045df3c7282cf02b43c2fed84344a38	0	0	0	15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5058ad4fd43ddccc65d549434526fdf6	0	0	0	0	0	0	0	0	70.0691823899371	0	0	0	0	0	0	0	0	0	0	0	0	0	478.446540880503
50bc8daeb5f7f10c4da18901daeb9219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51739d5203376970f22aa15e1c6a3dbf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51b1a5875a1fda3d5bbc4938d1c14683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51f1ca54a38846ad8b6ddef458b53645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51f2af2e73a30237354ff297e2406d9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51f6838dcdbd9a79255cd31d409b9e34	83.663082437276	0	0	0	33.752688172043	0	0	0	0	0	0	0	0	0	0	0	0	28.2401433691756	0	0	0	0	0
51fbe8773f78d42f7a056b5a1ca0c1d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52090c456f96e8749d62763d657f4bb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52241ac9ff6cc18d2d1c0aeb82668e52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523b80b8923fe3d1b9b210f9ac584fbe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52fa8729b21fa7c1ae73f7372b9fac62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5373a89470044e755fdaf0195df39e25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53811b2eef15322c934c9613ac26cb35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53aa5d3b410a7f11ed05cc0271a5429e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70698924731183	0	0	0	0	0
53b0b695f0c9a01b18f142a2fd878b4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.322222222222	0	0	0
53ca1ef1c41c0ad978dfce618c98b429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.175	0	0	0	0	0	0	0
53fc217d131eba791aad2c4200f0c491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
540803c70a2420be8427784ac13a932e	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54634b06c245c9ee280cb15ae29f04e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76923076923077
